"cff = 2, order = 3, 2024-03-08 15:16:51.068191"
4051,2.6494049225416347,0.0013931100207635967,88924.10320170473,0.12687652021565368,"{'OE1': 4130.41260346855, 'OE2': 4130.41260346855, 'OE3': 388.24211653573764, 'OE4': 234.9267565624419, 'OE5': 234.9267565624419, 'OE6': 37.7159761318692, 'OE7': 9.552173225357244, 'OE8': 1.5183479213940267, 'OE9': 0.12687652021565368}","{'OE1': 9.394668011665017, 'OE2': 4.7973396223895985, 'OE3': 4.7973122602799485, 'OE4': 6.134712385366512, 'OE5': 6.134712385366512, 'OE6': 0.21072489766170532, 'OE7': 6.136615242234129, 'OE8': 1.4652747405042321, 'OE9': 0.050577320268690024}"
4101,2.6105940015731903,0.0013127912037698287,69475.46887411035,0.10156144953233556,"{'OE1': 3872.8505722698605, 'OE2': 3872.8505722698605, 'OE3': 353.2529912596356, 'OE4': 213.34885914739067, 'OE5': 213.34885914739067, 'OE6': 32.19811547561477, 'OE7': 8.687700911407152, 'OE8': 1.2962512005912352, 'OE9': 0.10156144953233556}","{'OE1': 9.400920688429384, 'OE2': 4.936911050403655, 'OE3': 4.936881266149439, 'OE4': 6.095777102080577, 'OE5': 6.095777102080577, 'OE6': 0.22053174252992358, 'OE7': 6.11300002866343, 'OE8': 1.4891312625356965, 'OE9': 0.04979699410740189}"
4151,2.7572096637959476,0.0013303571984529365,55395.98428597044,0.07722104425706316,"{'OE1': 3636.283242563445, 'OE2': 3636.283242563445, 'OE3': 320.8833609175723, 'OE4': 193.55150523119704, 'OE5': 193.55150523119704, 'OE6': 27.42835068702034, 'OE7': 7.488446838077147, 'OE8': 1.0481488958506113, 'OE9': 0.07722104425706316}","{'OE1': 9.350280357008126, 'OE2': 4.800607978723109, 'OE3': 4.800677060839185, 'OE4': 6.059266331484916, 'OE5': 6.059266331484916, 'OE6': 0.2166460732873271, 'OE7': 6.117377965359916, 'OE8': 1.4839847897283522, 'OE9': 0.05108010840063883}"
4201,2.74013462412222,0.0012944566945915245,42422.029145589666,0.05847585547229709,"{'OE1': 3407.6346786534364, 'OE2': 3407.6346786534364, 'OE3': 291.033497989919, 'OE4': 175.4472376648107, 'OE5': 175.4472376648107, 'OE6': 23.279630946416617, 'OE7': 6.476393149374952, 'OE8': 0.8478811189238715, 'OE9': 0.05847585547229709}","{'OE1': 9.442867171924483, 'OE2': 4.937535258514499, 'OE3': 4.937479488267689, 'OE4': 6.024446508539867, 'OE5': 6.024446508539867, 'OE6': 0.20007304009835802, 'OE7': 5.979747775269103, 'OE8': 1.440310611872504, 'OE9': 0.04849118489308754}"
4251,2.930709154838951,0.0013922993083502284,32178.67091628067,0.03970207435571205,"{'OE1': 3198.0866157811965, 'OE2': 3198.0866157811965, 'OE3': 264.43174769456704, 'OE4': 158.99181427381382, 'OE5': 158.99181427381382, 'OE6': 19.720640396141818, 'OE7': 5.021153731701837, 'OE8': 0.6142149494982789, 'OE9': 0.03970207435571205}","{'OE1': 9.392789194901308, 'OE2': 4.804450978281672, 'OE3': 4.804481816671338, 'OE4': 5.988517275285054, 'OE5': 5.988517275285054, 'OE6': 0.21379649354104302, 'OE7': 6.168010042825971, 'OE8': 1.4377727240707217, 'OE9': 0.044782242353930954}"
4301,2.883690408099028,0.0013582037462994132,25016.91059431818,0.03083469146745918,"{'OE1': 3001.938291901069, 'OE2': 3001.938291901069, 'OE3': 240.40035182745262, 'OE4': 144.29686463804433, 'OE5': 144.29686463804433, 'OE6': 16.734710719381724, 'OE7': 4.433799603343212, 'OE8': 0.5069919718779983, 'OE9': 0.03083469146745918}","{'OE1': 9.437385003937353, 'OE2': 4.804218298259574, 'OE3': 4.804180882426998, 'OE4': 5.953471840974599, 'OE5': 5.953471840974599, 'OE6': 0.21442081762195286, 'OE7': 6.141695625550485, 'OE8': 1.4560304435388474, 'OE9': 0.05047861668271883}"
4351,3.0939925363563816,0.001290624658374133,19522.258366750702,0.02452598022048723,"{'OE1': 2818.624938053604, 'OE2': 2818.624938053604, 'OE3': 218.7093279859558, 'OE4': 130.8981335811991, 'OE5': 130.8981335811991, 'OE6': 14.194689407279554, 'OE7': 4.021233332154105, 'OE8': 0.429756202717152, 'OE9': 0.02452598022048723}","{'OE1': 9.442877522460392, 'OE2': 4.936265822833926, 'OE3': 4.936257535047767, 'OE4': 5.920125441976412, 'OE5': 5.920125441976412, 'OE6': 0.21276052637033901, 'OE7': 6.093554090699076, 'OE8': 1.4216895370988458, 'OE9': 0.05317387044492827}"
4401,3.017143637043773,0.0013905141672381214,14877.441255668988,0.01681872310634227,"{'OE1': 2648.5072819731276, 'OE2': 2648.5072819731276, 'OE3': 199.2032654306197, 'OE4': 119.15322555755077, 'OE5': 119.15322555755077, 'OE6': 12.062911174152717, 'OE7': 3.1480373496392806, 'OE8': 0.3141610931265508, 'OE9': 0.01681872310634227}","{'OE1': 9.426132055511761, 'OE2': 4.786168715812428, 'OE3': 4.786133615907589, 'OE4': 5.884624263743545, 'OE5': 5.884624263743545, 'OE6': 0.20735208874512234, 'OE7': 6.0255026544828425, 'OE8': 1.4104622557226292, 'OE9': 0.04828500815636444}"
4451,3.1584985064455395,0.0014221961958042432,11656.875876731305,0.012517251289717183,"{'OE1': 2493.1140615148993, 'OE2': 2493.1140615148993, 'OE3': 181.83678702644258, 'OE4': 108.66136312796215, 'OE5': 108.66136312796215, 'OE6': 10.278090127532526, 'OE7': 2.6780703758336357, 'OE8': 0.249830162246722, 'OE9': 0.012517251289717183}","{'OE1': 9.404831432301062, 'OE2': 4.809721323963082, 'OE3': 4.809732941196897, 'OE4': 5.850874389446563, 'OE5': 5.850874389446563, 'OE6': 0.22170933674626236, 'OE7': 5.599076555750534, 'OE8': 1.4090395365852637, 'OE9': 0.04694259752713004}"
4501,2.9946877116708492,0.0013253077230046327,9001.452692399556,0.010073216964902997,"{'OE1': 2343.736679959827, 'OE2': 2343.736679959827, 'OE3': 165.66771437740832, 'OE4': 98.80379071330216, 'OE5': 98.80379071330216, 'OE6': 8.74890520659545, 'OE7': 2.4289997739291365, 'OE8': 0.21206811288029673, 'OE9': 0.010073216964902997}","{'OE1': 9.46961088270252, 'OE2': 4.659843406766768, 'OE3': 4.6598359018798785, 'OE4': 5.819425895723922, 'OE5': 5.819425895723922, 'OE6': 0.2180591404381209, 'OE7': 6.211998983224603, 'OE8': 1.3997857992496971, 'OE9': 0.05737680505841758}"
4551,3.2704528199083143,0.0014295366479778423,7025.746551069417,0.007093434743007763,"{'OE1': 2206.3167879410416, 'OE2': 2206.3167879410416, 'OE3': 151.011526095263, 'OE4': 89.84774667257842, 'OE5': 89.84774667257842, 'OE6': 7.445628418204414, 'OE7': 1.9481949553130071, 'OE8': 0.15913358097136393, 'OE9': 0.007093434743007763}","{'OE1': 9.435848542497647, 'OE2': 4.670918711703951, 'OE3': 4.67093774286435, 'OE4': 5.78707021093178, 'OE5': 5.78707021093178, 'OE6': 0.2135709170050873, 'OE7': 6.084405903241603, 'OE8': 1.3956355323951064, 'OE9': 0.05326996969944944}"
4601,3.2029601039312183,0.0013582209902652828,5564.132467889447,0.005759761939088376,"{'OE1': 2080.108121374502, 'OE2': 2080.108121374502, 'OE3': 137.9230419325573, 'OE4': 81.96335135738431, 'OE5': 81.96335135738431, 'OE6': 6.357896958055654, 'OE7': 1.7865729734427926, 'OE8': 0.1366891210261547, 'OE9': 0.005759761939088376}","{'OE1': 9.480234811797562, 'OE2': 4.534578291763148, 'OE3': 4.5346355316445335, 'OE4': 5.754804868675159, 'OE5': 5.754804868675159, 'OE6': 0.23606260848347244, 'OE7': 5.986419411857204, 'OE8': 1.4171730708964807, 'OE9': 0.051083695846916216}"
4651,3.1398516201888924,0.0014511517208523911,4347.778971874418,0.004109298196999338,"{'OE1': 1962.2487835504407, 'OE2': 1962.2487835504407, 'OE3': 126.10001487195271, 'OE4': 74.79716017711068, 'OE5': 74.79716017711068, 'OE6': 5.444103995324972, 'OE7': 1.43511329868214, 'OE8': 0.10298100681088493, 'OE9': 0.004109298196999338}","{'OE1': 9.358289575427973, 'OE2': 4.53154818235086, 'OE3': 4.531540536518134, 'OE4': 5.724887673445492, 'OE5': 5.724887673445492, 'OE6': 0.22402362657833297, 'OE7': 6.023776745875052, 'OE8': 1.3805433740954665, 'OE9': 0.05237837661164993}"
4701,3.3418844279822224,0.0014497766750564546,3307.9242520566213,0.003057620451607128,"{'OE1': 1853.4160781059131, 'OE2': 1853.4160781059131, 'OE3': 115.48670558496148, 'OE4': 68.3380388716045, 'OE5': 68.3380388716045, 'OE6': 4.659751863767627, 'OE7': 1.2105429929986848, 'OE8': 0.08148841324845046, 'OE9': 0.003057620451607128}","{'OE1': 9.432332023058963, 'OE2': 4.52487574835726, 'OE3': 4.524896281232508, 'OE4': 5.694449989217043, 'OE5': 5.694449989217043, 'OE6': 0.2188167767926404, 'OE7': 6.133495530707897, 'OE8': 1.3959063266192977, 'OE9': 0.050509907324581604}"
4751,3.4180754937478923,0.0014665940742982757,2553.695299110635,0.0022823869784616988,"{'OE1': 1749.0907423614365, 'OE2': 1749.0907423614367, 'OE3': 105.72254711585124, 'OE4': 62.57011110609277, 'OE5': 62.57011110609277, 'OE6': 4.006058432436675, 'OE7': 1.0227532687755418, 'OE8': 0.06465740965978613, 'OE9': 0.0022823869784616988}","{'OE1': 9.425509282692467, 'OE2': 4.5266039615943034, 'OE3': 4.526571640106054, 'OE4': 5.6638529787981255, 'OE5': 5.6638529787981255, 'OE6': 0.20891183635085284, 'OE7': 6.059286307458258, 'OE8': 1.3710187981439952, 'OE9': 0.05330759328448642}"
4801,3.593019937511599,0.0014677756268462031,2059.1225461600875,0.001802589143212388,"{'OE1': 1654.6695759665026, 'OE2': 1654.6695759665026, 'OE3': 97.06631301551025, 'OE4': 57.38372882566826, 'OE5': 57.38372882566826, 'OE6': 3.453480052894101, 'OE7': 0.9093959211487177, 'OE8': 0.054060649061264385, 'OE9': 0.001802589143212388}","{'OE1': 9.47628858163151, 'OE2': 4.528569808667777, 'OE3': 4.528542978195398, 'OE4': 5.634874474975625, 'OE5': 5.634874474975625, 'OE6': 0.2067924870609611, 'OE7': 5.735476505230083, 'OE8': 1.4148660733359866, 'OE9': 0.05102122848411228}"
4851,3.6262321807607805,0.0014057532464919799,1627.8961931767547,0.0014606155403832023,"{'OE1': 1567.7243514022175, 'OE2': 1567.7243514022175, 'OE3': 89.29264683251485, 'OE4': 52.68113697970862, 'OE5': 52.68113697970862, 'OE6': 2.9854220274569085, 'OE7': 0.8228052283642552, 'OE8': 0.04605497636863437, 'OE9': 0.0014606155403832023}","{'OE1': 9.417709019799917, 'OE2': 4.526843798238644, 'OE3': 4.5267411712238586, 'OE4': 5.603420777251902, 'OE5': 5.603420777251902, 'OE6': 0.21645880373482518, 'OE7': 5.99664545994454, 'OE8': 1.3805674906801366, 'OE9': 0.05464067365141689}"
4901,3.425030897342367,0.0013972802043299968,1292.3248669417965,0.001146875030387148,"{'OE1': 1484.7373902728216, 'OE2': 1484.7373902728216, 'OE3': 82.09685143432853, 'OE4': 48.42260049023933, 'OE5': 48.42260049023933, 'OE6': 2.5827728161885313, 'OE7': 0.7260867565596484, 'OE8': 0.03828098802428158, 'OE9': 0.001146875030387148}","{'OE1': 9.485326294398618, 'OE2': 4.524515384687755, 'OE3': 4.5245147324562245, 'OE4': 5.576095672575622, 'OE5': 5.576095672575622, 'OE6': 0.20558283099226393, 'OE7': 6.066197118240813, 'OE8': 1.3916289490164702, 'OE9': 0.05497759551559493}"
4951,3.7690553008887946,0.0013944857272321519,1018.2866497360487,0.0008916508115013617,"{'OE1': 1406.679636104786, 'OE2': 1406.679636104786, 'OE3': 75.46193663477976, 'OE4': 44.43540792069669, 'OE5': 44.43540792069669, 'OE6': 2.2325884650258248, 'OE7': 0.6303043080753103, 'OE8': 0.03133608940753017, 'OE9': 0.0008916508115013617}","{'OE1': 9.428000625520987, 'OE2': 4.529746419861691, 'OE3': 4.529777090301046, 'OE4': 5.548578517921316, 'OE5': 5.548578517921316, 'OE6': 0.20864950100992052, 'OE7': 6.002155246941308, 'OE8': 1.383067230686272, 'OE9': 0.04663381258837879}"
5001,3.6482224901092195,0.0014994167495906265,790.4401000601681,0.0006348825925990397,"{'OE1': 1334.9987732454974, 'OE2': 1334.9987732454974, 'OE3': 69.51515597865748, 'OE4': 40.8673928880949, 'OE5': 40.8673928880949, 'OE6': 1.9396167232043702, 'OE7': 0.5025232440091729, 'OE8': 0.023587191547761607, 'OE9': 0.0006348825925990397}","{'OE1': 9.438149933517288, 'OE2': 4.40749338990833, 'OE3': 4.407598260262871, 'OE4': 5.519139695191928, 'OE5': 5.519139695191928, 'OE6': 0.20872027935121878, 'OE7': 6.186213792784095, 'OE8': 1.376611510709846, 'OE9': 0.05222694205199652}"
5051,3.5564150558275287,0.0014896001929487986,637.0480232276494,0.0005092169330761398,"{'OE1': 1267.4471482439287, 'OE2': 1267.4471482439287, 'OE3': 64.08654437544595, 'OE4': 37.675555626172454, 'OE5': 37.675555626172454, 'OE6': 1.689341241784687, 'OE7': 0.4480272900062054, 'OE8': 0.019873378863402652, 'OE9': 0.0005092169330761398}","{'OE1': 9.411393995547613, 'OE2': 4.274891039467789, 'OE3': 4.27494679181514, 'OE4': 5.491837371372967, 'OE5': 5.491837371372967, 'OE6': 0.21548150411183642, 'OE7': 6.099433744090952, 'OE8': 1.3676342956306935, 'OE9': 0.05142278682750502}"
5101,3.7496506883981056,0.0014606630303747594,517.0713278764019,0.00041739629826763346,"{'OE1': 1204.2675897289664, 'OE2': 1204.2675897289664, 'OE3': 59.15609059794463, 'OE4': 34.74579960293567, 'OE5': 34.74579960293567, 'OE6': 1.472574016645743, 'OE7': 0.40978280209747703, 'OE8': 0.01718434064770994, 'OE9': 0.00041739629826763346}","{'OE1': 9.45585516520672, 'OE2': 4.264160262731323, 'OE3': 4.264232100813842, 'OE4': 5.467275845384584, 'OE5': 5.467275845384584, 'OE6': 0.2299532719115559, 'OE7': 6.173577823054098, 'OE8': 1.3580388152265161, 'OE9': 0.05149350151251453}"
5151,3.890314989826038,0.0014897351401674296,404.7542185724749,0.0003180000360906625,"{'OE1': 1143.785388610377, 'OE2': 1143.785388610377, 'OE3': 54.60110399704195, 'OE4': 32.03827172089802, 'OE5': 32.03827172089802, 'OE6': 1.2846936282147157, 'OE7': 0.3456543117571579, 'OE8': 0.013718403519576452, 'OE9': 0.0003180000360906625}","{'OE1': 9.391316141154432, 'OE2': 4.388493321005441, 'OE3': 4.255566553515848, 'OE4': 5.441075659539177, 'OE5': 5.441075659539177, 'OE6': 0.2338934796869041, 'OE7': 6.105536301966559, 'OE8': 1.3595393433766496, 'OE9': 0.0474063064966847}"
5201,3.9176701986525586,0.0014896733882058329,322.957317757254,0.00025278106441318956,"{'OE1': 1089.4376294523413, 'OE2': 1089.4376294523413, 'OE3': 50.565276437455324, 'OE4': 29.6124385743043, 'OE5': 29.6124385743043, 'OE6': 1.1241190724393528, 'OE7': 0.3046498547720796, 'OE8': 0.011455429585924805, 'OE9': 0.00025278106441318956}","{'OE1': 9.422239735622933, 'OE2': 4.397426628637293, 'OE3': 4.397471163595217, 'OE4': 5.413953479335012, 'OE5': 5.413953479335012, 'OE6': 0.20313738837221595, 'OE7': 6.092309747668356, 'OE8': 1.3498143700798497, 'OE9': 0.04962883060435283}"
5251,3.944204199797241,0.0015760630679874364,255.9080779660288,0.000190230986218597,"{'OE1': 1037.5591088577987, 'OE2': 1037.5591088577987, 'OE3': 46.84101147695231, 'OE4': 27.40564723171923, 'OE5': 27.40564723171923, 'OE6': 0.9866939372723493, 'OE7': 0.25445264758827835, 'OE8': 0.009073042951704042, 'OE9': 0.000190230986218597}","{'OE1': 9.43731324829016, 'OE2': 4.268239969783437, 'OE3': 4.268267986999277, 'OE4': 5.388082558599113, 'OE5': 5.388082558599113, 'OE6': 0.2142161515864814, 'OE7': 6.027038732441614, 'OE8': 1.3316177221494392, 'OE9': 0.05079933162968314}"
5301,4.071944649829675,0.0014838069663310896,199.9261411498453,0.0001599294195623928,"{'OE1': 987.7697048327873, 'OE2': 987.7697048327873, 'OE3': 43.39026279051139, 'OE4': 25.364806430151532, 'OE5': 25.364806430151532, 'OE6': 0.8665770200311165, 'OE7': 0.23710181065274563, 'OE8': 0.008022497679432552, 'OE9': 0.0001599294195623928}","{'OE1': 9.429641619452763, 'OE2': 4.2662394404444655, 'OE3': 4.266295726434677, 'OE4': 5.361778864001851, 'OE5': 5.361778864001851, 'OE6': 0.21681942907386703, 'OE7': 6.141296930153828, 'OE8': 1.3281057811618087, 'OE9': 0.05124737625398801}"
5351,3.9960654575224908,0.0015711193103156392,158.04733756928007,0.00012079766962360845,"{'OE1': 941.508696524448, 'OE2': 941.508696524448, 'OE3': 40.25794956645969, 'OE4': 23.513322189961325, 'OE5': 23.513322189961325, 'OE6': 0.7623150779036691, 'OE7': 0.19756952900199737, 'OE8': 0.006349101409574065, 'OE9': 0.00012079766962360845}","{'OE1': 9.417423362264342, 'OE2': 4.2607788256705845, 'OE3': 4.26083560600361, 'OE4': 5.338106432775685, 'OE5': 5.338106432775685, 'OE6': 0.22194170877282038, 'OE7': 6.120949549097617, 'OE8': 1.3182845988278848, 'OE9': 0.046451636208383745}"
5401,3.953098035729454,0.0014940809360753733,125.82680059643246,0.00010320492759352973,"{'OE1': 898.1176292712686, 'OE2': 898.1176292712687, 'OE3': 37.381685718144304, 'OE4': 21.81384365874451, 'OE5': 21.81384365874451, 'OE6': 0.6721106392289289, 'OE7': 0.18546616154569837, 'OE8': 0.005664835432962105, 'OE9': 0.00010320492759352973}","{'OE1': 9.428363317021931, 'OE2': 4.261305786273084, 'OE3': 4.261372078233023, 'OE4': 5.312417298854334, 'OE5': 5.312417298854334, 'OE6': 0.20994337743378355, 'OE7': 6.190653655034364, 'OE8': 1.318529983524727, 'OE9': 0.05249345863054811}"
5451,4.2784281485755855,0.001566871964730275,97.0349834107921,7.847954460273809e-05,"{'OE1': 857.8537522215959, 'OE2': 857.8537522215959, 'OE3': 34.75286028110066, 'OE4': 20.27746084253634, 'OE5': 20.27746084253634, 'OE6': 0.5941492980884646, 'OE7': 0.15631487112612585, 'OE8': 0.00454119921843105, 'OE9': 7.847954460273809e-05}","{'OE1': 9.419747670489352, 'OE2': 4.2512550611417055, 'OE3': 4.251217470807333, 'OE4': 5.287448777423705, 'OE5': 5.287448777423705, 'OE6': 0.2193986542175476, 'OE7': 6.136153873594057, 'OE8': 1.3142963200069555, 'OE9': 0.05011837274896272}"
5501,4.1163360614746125,0.0015023922975738204,74.50110437476289,6.584540536879607e-05,"{'OE1': 818.8524144307197, 'OE2': 818.8524144307197, 'OE3': 32.300067113059654, 'OE4': 18.807647006734655, 'OE5': 18.807647006734655, 'OE6': 0.5245588375293827, 'OE7': 0.14410623126021663, 'OE8': 0.003984883210111742, 'OE9': 6.584540536879607e-05}","{'OE1': 9.40776136914881, 'OE2': 4.259762473287935, 'OE3': 4.25979571361826, 'OE4': 5.263837546085316, 'OE5': 5.263837546085316, 'OE6': 0.21101278515888755, 'OE7': 6.179698649283878, 'OE8': 1.2798437750793201, 'OE9': 0.048518001989828266}"
5551,4.238032294006189,0.0015626982619538952,57.54079099129743,5.202861345023596e-05,"{'OE1': 782.4653442074506, 'OE2': 782.4653442074506, 'OE3': 30.06003093378302, 'OE4': 17.501978986607497, 'OE5': 17.501978986607497, 'OE6': 0.4647401384839135, 'OE7': 0.12498749963490524, 'OE8': 0.003292118162631329, 'OE9': 5.202861345023596e-05}","{'OE1': 9.374393468846971, 'OE2': 4.134607171245513, 'OE3': 4.25740836013037, 'OE4': 5.239376051176427, 'OE5': 5.239376051176427, 'OE6': 0.23315445471871143, 'OE7': 6.157307705649149, 'OE8': 1.2726267133914881, 'OE9': 0.053221706756714435}"
5601,4.211728106753071,0.001516736693545092,42.75552096561428,4.3236244808651735e-05,"{'OE1': 748.3450006448323, 'OE2': 748.3450006448323, 'OE3': 28.0045432631008, 'OE4': 16.31793821217594, 'OE5': 16.31793821217594, 'OE6': 0.41293564355418827, 'OE7': 0.11377972562070476, 'OE8': 0.00285660127483116, 'OE9': 4.3236244808651735e-05}","{'OE1': 9.396659728055964, 'OE2': 4.13876335716254, 'OE3': 4.231612901176092, 'OE4': 5.21774811370698, 'OE5': 5.21774811370698, 'OE6': 0.22189502916759168, 'OE7': 6.191095368915855, 'OE8': 1.2710522101243522, 'OE9': 0.04883864659883587}"
5651,4.319465371860133,0.0015361562422220435,31.028395037878234,3.4522842807262313e-05,"{'OE1': 715.5309301793144, 'OE2': 715.5309301793144, 'OE3': 26.077267815313714, 'OE4': 15.175300592010899, 'OE5': 15.175300592010899, 'OE6': 0.3661409207092686, 'OE7': 0.0996524169719806, 'OE8': 0.002386398698369696, 'OE9': 3.4522842807262313e-05}","{'OE1': 9.411440975075271, 'OE2': 4.141971923393548, 'OE3': 4.072662579074002, 'OE4': 5.194104931830516, 'OE5': 5.194104931830516, 'OE6': 0.21879860705745408, 'OE7': 6.190588765662488, 'OE8': 1.2687450914288743, 'OE9': 0.04853995640547247}"
5701,4.38394519189842,0.001642422388969736,21.832071588266786,2.623910135008391e-05,"{'OE1': 685.0220451666518, 'OE2': 685.0220451666518, 'OE3': 24.316932448486973, 'OE4': 14.150078215047579, 'OE5': 14.150078215047579, 'OE6': 0.32572060514082557, 'OE7': 0.08267258085308686, 'OE8': 0.001889510713463431, 'OE9': 2.623910135008391e-05}","{'OE1': 9.417356900414681, 'OE2': 4.128265485535577, 'OE3': 4.043052167438638, 'OE4': 5.171253784359291, 'OE5': 5.171253784359291, 'OE6': 0.21967728977081935, 'OE7': 6.166901791964829, 'OE8': 1.2943198803648233, 'OE9': 0.05259698448960838}"
5751,4.520732694243634,0.001616655989016689,14.835418531051289,2.205079309987434e-05,"{'OE1': 656.0017399745788, 'OE2': 656.0017399745788, 'OE3': 22.682264097363227, 'OE4': 13.201760315155099, 'OE5': 13.201760315155099, 'OE6': 0.2903614121387097, 'OE7': 0.07613400145634788, 'OE8': 0.0016618646530790222, 'OE9': 2.205079309987434e-05}","{'OE1': 9.437808998694525, 'OE2': 4.1182768776703735, 'OE3': 4.146692377021068, 'OE4': 5.148372654495256, 'OE5': 5.148372654495256, 'OE6': 0.22980063075767632, 'OE7': 6.171038742187078, 'OE8': 1.2663203227789632, 'OE9': 0.05203528298387505}"
5801,4.578676591279873,0.0015929894734633846,9.172862648067497,1.8377604051361163e-05,"{'OE1': 628.4457552472778, 'OE2': 628.4457552472778, 'OE3': 21.175882540813383, 'OE4': 12.333110843485459, 'OE5': 12.333110843485459, 'OE6': 0.2590876846519458, 'OE7': 0.06934720739092992, 'OE8': 0.0014465782102211755, 'OE9': 1.8377604051361163e-05}","{'OE1': 9.414945923196695, 'OE2': 3.995233649663543, 'OE3': 4.115686097842854, 'OE4': 5.12586469124079, 'OE5': 5.12586469124079, 'OE6': 0.20424898498844601, 'OE7': 6.009849448165648, 'OE8': 1.2289825363315914, 'OE9': 0.05224807606699383}"
5851,4.606261216849816,0.0015698578001902728,4.746112093556433,1.5227163721452121e-05,"{'OE1': 602.9694400649416, 'OE2': 602.9694400649416, 'OE3': 19.802820622139176, 'OE4': 11.532891446559072, 'OE5': 11.532891446559072, 'OE6': 0.23163377061381515, 'OE7': 0.06253927760901798, 'OE8': 0.0012474357926101944, 'OE9': 1.5227163721452121e-05}","{'OE1': 9.409277228871966, 'OE2': 3.991734126910429, 'OE3': 4.097214491046643, 'OE4': 5.103251443484615, 'OE5': 5.103251443484615, 'OE6': 0.22622110642705417, 'OE7': 6.144209709668646, 'OE8': 1.258933760325741, 'OE9': 0.05264836431786524}"
5901,4.710385409602168,0.0015916706688012343,1.4153186868904013,1.2450705999260727e-05,"{'OE1': 577.5717274030852, 'OE2': 577.5717274030852, 'OE3': 18.4878550989261, 'OE4': 10.768084072655101, 'OE5': 10.768084072655101, 'OE6': 0.20692749713068595, 'OE7': 0.05569597873236644, 'OE8': 0.0010629252187777608, 'OE9': 1.2450705999260727e-05}","{'OE1': 9.410318934325616, 'OE2': 4.002912281973017, 'OE3': 4.068990517846544, 'OE4': 5.0826665753310305, 'OE5': 5.0826665753310305, 'OE6': 0.21288958846886114, 'OE7': 6.131969489530233, 'OE8': 1.246251478049368, 'OE9': 0.048199048872215114}"
5951,4.621184803977485,0.0016194507445604787,-1.1122257748197049,9.985377612172857e-06,"{'OE1': 554.4547939291492, 'OE2': 554.4547939291492, 'OE3': 17.30659686227694, 'OE4': 10.104707622901085, 'OE5': 10.104707622901085, 'OE6': 0.18590390142102042, 'OE7': 0.04869265040165675, 'OE8': 0.000889665488480072, 'OE9': 9.985377612172857e-06}","{'OE1': 9.415021623535136, 'OE2': 4.000495973128766, 'OE3': 4.044437568128586, 'OE4': 5.060984935285122, 'OE5': 5.060984935285122, 'OE6': 0.21659169237345366, 'OE7': 6.217865951107622, 'OE8': 1.2468029589627159, 'OE9': 0.04808112905644589}"
6001,4.924980849729764,0.0015369090075551502,-3.009129249265481,8.879757662928501e-06,"{'OE1': 532.3717661091034, 'OE2': 532.3717661091034, 'OE3': 16.202655135733597, 'OE4': 9.452885965671427, 'OE5': 9.452885965671427, 'OE6': 0.1665533521369393, 'OE7': 0.04707256683055708, 'OE8': 0.0008238788545267223, 'OE9': 8.879757662928501e-06}","{'OE1': 9.395800468989002, 'OE2': 3.996356311774365, 'OE3': 4.013718152015329, 'OE4': 5.04081764733416, 'OE5': 5.04081764733416, 'OE6': 0.22385860476673347, 'OE7': 6.111072918124153, 'OE8': 1.2455013023122663, 'OE9': 0.0544042047907205}"
