"cff = 2, order = 2, 2024-03-08 15:01:25.830034"
2051,1.149499857583578,0.0010937414651762784,49289790754.51515,1525.8337380827033,"{'OE1': 38823.55013002797, 'OE2': 38823.55013002797, 'OE3': 17694.90451604624, 'OE4': 10414.21074345882, 'OE5': 10414.21074345882, 'OE6': 8461.203234992137, 'OE7': 2389.9789576749226, 'OE8': 1945.2509539193234, 'OE9': 1525.8337380827033}","{'OE1': 9.424411647088801, 'OE2': 6.268074721568967, 'OE3': 6.268079451838627, 'OE4': 7.037808024500821, 'OE5': 7.037808024500821, 'OE6': 0.23339407608291923, 'OE7': 5.694970690787538, 'OE8': 1.7515577057057512, 'OE9': 0.05030434839000386}"
2101,1.217139278135619,0.0011270894897597676,26042804990.85911,980.3002803380441,"{'OE1': 38738.17754370824, 'OE2': 38738.17754370824, 'OE3': 11678.883028537903, 'OE4': 6839.104952287625, 'OE5': 6839.104952287625, 'OE6': 5547.916450420996, 'OE7': 1542.443894911565, 'OE8': 1253.8417790334988, 'OE9': 980.3002803380441}","{'OE1': 9.38483139960393, 'OE2': 6.281609002329356, 'OE3': 6.281666485162161, 'OE4': 6.953705640551259, 'OE5': 6.953705640551259, 'OE6': 0.2180092380618881, 'OE7': 6.052126698540928, 'OE8': 1.7425681318750768, 'OE9': 0.05049110064775918}"
2151,1.2193993261998912,0.0011434356897795912,12050425137.59694,620.2163764555928,"{'OE1': 38594.522035569076, 'OE2': 38594.522035569076, 'OE3': 7538.657323054162, 'OE4': 4383.816062317819, 'OE5': 4383.816062317819, 'OE6': 3549.9678493389238, 'OE7': 981.9794891672818, 'OE8': 796.5759751142332, 'OE9': 620.2163764555928}","{'OE1': 9.432519493866646, 'OE2': 6.281847426657647, 'OE3': 6.281955480144623, 'OE4': 6.8703995040463255, 'OE5': 6.8703995040463255, 'OE6': 0.22016305237603506, 'OE7': 5.704330063672386, 'OE8': 1.7205920707055677, 'OE9': 0.046669417110672504}"
2201,1.2858313920096407,0.001209109804871946,7387845121.872785,590.1959512946491,"{'OE1': 38430.16075929142, 'OE2': 38430.16075929142, 'OE3': 7461.677719117061, 'OE4': 4320.194312402019, 'OE5': 4320.194312402019, 'OE6': 3490.2264759243767, 'OE7': 939.4335088213089, 'OE8': 760.2756341459719, 'OE9': 590.1959512946491}","{'OE1': 9.377840068410242, 'OE2': 6.27502014610708, 'OE3': 6.275023539733031, 'OE4': 6.794157280515365, 'OE5': 6.794157280515365, 'OE6': 0.21492739569863611, 'OE7': 6.093834406663868, 'OE8': 1.676678840673765, 'OE9': 0.04997544729824131}"
2251,1.3602586797678669,0.0012025128525480788,3401843058.7771926,669.3184852414356,"{'OE1': 38267.30638551173, 'OE2': 38267.30638551173, 'OE3': 8456.008952811857, 'OE4': 4852.7099197101525, 'OE5': 4852.7099197101525, 'OE6': 3910.1395592279523, 'OE7': 1074.6605785889521, 'OE8': 867.4357536657176, 'OE9': 669.3184852414356}","{'OE1': 9.438085367260289, 'OE2': 6.279796396008073, 'OE3': 6.279799764875449, 'OE4': 6.719718415059106, 'OE5': 6.719718415059106, 'OE6': 0.20298016768198862, 'OE7': 6.073485529052306, 'OE8': 1.617822379783029, 'OE9': 0.054532010198770214}"
2301,1.4033281235597315,0.0012132174320371768,2777622732.921985,724.0034191111108,"{'OE1': 38071.79265232558, 'OE2': 38071.79265232558, 'OE3': 9389.452060796324, 'OE4': 5341.777283545739, 'OE5': 5341.777283545739, 'OE6': 4289.8810494711615, 'OE7': 1171.4123358801448, 'OE8': 942.7686818843481, 'OE9': 724.0034191111108}","{'OE1': 9.41684384777962, 'OE2': 6.2695731084334145, 'OE3': 6.269446360339584, 'OE4': 6.645086412782684, 'OE5': 6.645086412782684, 'OE6': 0.21775501677780584, 'OE7': 6.125823138695323, 'OE8': 1.6309625855592613, 'OE9': 0.05460688929304669}"
2351,1.4203542591908445,0.0012232062579681394,2817837239.0973973,745.7384959433824,"{'OE1': 37843.56941881584, 'OE2': 37843.56941881584, 'OE3': 9885.206282439085, 'OE4': 5592.384565182212, 'OE5': 5592.384565182212, 'OE6': 4478.336171528331, 'OE7': 1218.3290912911089, 'OE8': 977.3322005802654, 'OE9': 745.7384959433824}","{'OE1': 9.415206695761585, 'OE2': 6.28358507617291, 'OE3': 6.283604018671369, 'OE4': 6.574756924642756, 'OE5': 6.574756924642756, 'OE6': 0.21424729538102594, 'OE7': 5.990582627817414, 'OE8': 1.6040809278271324, 'OE9': 0.049820684338890905}"
2401,1.4913912553984119,0.0011821305900763118,3597102490.012628,801.7409280322681,"{'OE1': 37588.27643193664, 'OE2': 37588.27643193664, 'OE3': 10307.144843275102, 'OE4': 5798.58655167882, 'OE5': 5798.58655167882, 'OE6': 4623.386776435002, 'OE7': 1324.2902396701256, 'OE8': 1058.238448076458, 'OE9': 801.7409280322681}","{'OE1': 9.437068612075512, 'OE2': 6.266609737377252, 'OE3': 6.266824513278365, 'OE4': 6.5048778007321815, 'OE5': 6.5048778007321815, 'OE6': 0.23507498434249463, 'OE7': 6.134508110725532, 'OE8': 1.5973633317036986, 'OE9': 0.05188697775484252}"
2451,1.5120049557208404,0.0011721163417801226,3783484564.932875,808.4238059215805,"{'OE1': 37233.901365630234, 'OE2': 37233.90136563023, 'OE3': 10612.093164204727, 'OE4': 5939.6904936872925, 'OE5': 5939.6904936872925, 'OE6': 4711.213136639562, 'OE7': 1356.4346576253033, 'OE8': 1078.1712503487406, 'OE9': 808.4238059215805}","{'OE1': 9.39814254859245, 'OE2': 6.280334666726706, 'OE3': 6.280339303824421, 'OE4': 6.438131335965515, 'OE5': 6.438131335965515, 'OE6': 0.21930682668558876, 'OE7': 5.759610877430571, 'OE8': 1.6034214385321488, 'OE9': 0.05028380805834669}"
2501,1.585245353983737,0.0012722111069767901,3723830889.3047757,750.8960891013533,"{'OE1': 36797.56202331484, 'OE2': 36797.56202331484, 'OE3': 10846.433246262328, 'OE4': 6027.6666827806575, 'OE5': 6027.6666827806575, 'OE6': 4753.370253831376, 'OE7': 1281.070339642878, 'OE8': 1012.2527587945892, 'OE9': 750.8960891013533}","{'OE1': 9.4548344479874, 'OE2': 6.2788450142051, 'OE3': 6.278731797320802, 'OE4': 6.3729806059603, 'OE5': 6.3729806059603, 'OE6': 0.22193315979428613, 'OE7': 6.124889065864341, 'OE8': 1.5608635444225814, 'OE9': 0.05384040497167683}"
2551,1.6822102457385881,0.0012671791832021947,3446303742.7917333,734.8296279985744,"{'OE1': 36334.32280627959, 'OE2': 36334.32280627959, 'OE3': 10797.039277637461, 'OE4': 5968.442584799417, 'OE5': 5968.442584799417, 'OE6': 4674.48326201401, 'OE7': 1278.2714487122794, 'OE8': 1003.3744006107445, 'OE9': 734.8296279985744}","{'OE1': 9.411988566094978, 'OE2': 6.277785335693428, 'OE3': 6.277770825670661, 'OE4': 6.311610441363484, 'OE5': 6.311610441363484, 'OE6': 0.23387994228980663, 'OE7': 6.010763773554361, 'OE8': 1.5841855095525998, 'OE9': 0.049013789529780694}"
2601,1.683395612417371,0.0012394706341555737,2868070262.806373,687.8799713440982,"{'OE1': 35820.76762363523, 'OE2': 35820.76762363523, 'OE3': 10345.067463169375, 'OE4': 5667.412114035914, 'OE5': 5667.412114035914, 'OE6': 4404.5364251151395, 'OE7': 1226.2308935228364, 'OE8': 955.3956882144057, 'OE9': 687.8799713440982}","{'OE1': 9.458169408935808, 'OE2': 6.2806806465714216, 'OE3': 6.280681166558985, 'OE4': 6.249621997312482, 'OE5': 6.249621997312482, 'OE6': 0.2067639240020801, 'OE7': 6.118821521737345, 'OE8': 1.5672973868304458, 'OE9': 0.05041881809672248}"
2651,1.7282278594757372,0.0012816787995801613,2231552756.1627045,588.1488729634868,"{'OE1': 35101.32407720143, 'OE2': 35101.32407720143, 'OE3': 9342.896163586032, 'OE4': 5109.93691902895, 'OE5': 5109.93691902895, 'OE6': 3929.23128313529, 'OE7': 1082.1883585994585, 'OE8': 834.5153107734689, 'OE9': 588.1488729634868}","{'OE1': 9.415736886909777, 'OE2': 6.271935795656161, 'OE3': 6.271926232524105, 'OE4': 6.191213386040495, 'OE5': 6.191213386040495, 'OE6': 0.21046385567060438, 'OE7': 6.013821043055211, 'OE8': 1.548595132268718, 'OE9': 0.05137645044073347}"
2701,1.8329170275301294,0.0013543612501245791,1813552727.613258,553.0998811073558,"{'OE1': 34168.17432608641, 'OE2': 34168.17432608641, 'OE3': 9776.652347268713, 'OE4': 5324.575109581339, 'OE5': 5324.575109581339, 'OE6': 4041.915545387342, 'OE7': 1060.2704731556487, 'OE8': 807.4388398483463, 'OE9': 553.0998811073558}","{'OE1': 9.397304507998967, 'OE2': 6.149177625226113, 'OE3': 6.149210022389803, 'OE4': 6.13347013384846, 'OE5': 6.13347013384846, 'OE6': 0.22247262965415404, 'OE7': 6.062276006676875, 'OE8': 1.5275670295330275, 'OE9': 0.04987629444789962}"
2751,1.8502530720638788,0.0013733617676544108,1388392841.9480498,521.6649546447914,"{'OE1': 33050.46398843223, 'OE2': 33050.46398843223, 'OE3': 9904.377143824408, 'OE4': 5364.866268578153, 'OE5': 5364.866268578153, 'OE6': 4014.183494726361, 'OE7': 1053.218027135962, 'OE8': 790.4812216150459, 'OE9': 521.6649546447914}","{'OE1': 9.364218021085149, 'OE2': 6.139956302394319, 'OE3': 6.1399168752644, 'OE4': 6.078716802494521, 'OE5': 6.078716802494521, 'OE6': 0.2209284698324273, 'OE7': 6.131368179897427, 'OE8': 1.5224016074666675, 'OE9': 0.046247147502616895}"
2801,1.7887434172116627,0.0013095936313683944,1127407166.1542647,475.93369258827255,"{'OE1': 31259.614571213395, 'OE2': 31259.614571213395, 'OE3': 9650.452235851004, 'OE4': 5193.0835638727995, 'OE5': 5193.0835638727995, 'OE6': 3793.8158638281598, 'OE7': 1048.7745679938714, 'OE8': 769.0314298512379, 'OE9': 475.93369258827255}","{'OE1': 9.44830067512677, 'OE2': 5.88221173946906, 'OE3': 5.8822098838146495, 'OE4': 6.02395798960853, 'OE5': 6.02395798960853, 'OE6': 0.19763242652793234, 'OE7': 5.990224768338932, 'OE8': 1.4772308716613767, 'OE9': 0.047873361168062276}"
2851,1.896505039056592,0.0013540285877878156,839967898.9203937,372.96982192062495,"{'OE1': 28710.160387770407, 'OE2': 28710.1603877704, 'OE3': 9049.492208392188, 'OE4': 4857.189747095783, 'OE5': 4857.189747095783, 'OE6': 3440.808764263194, 'OE7': 934.4777957741321, 'OE8': 665.0423337144059, 'OE9': 372.96982192062495}","{'OE1': 9.443209789201205, 'OE2': 6.010604948431473, 'OE3': 6.0105762200794555, 'OE4': 5.970895930505074, 'OE5': 5.970895930505074, 'OE6': 0.22908820569734423, 'OE7': 6.049321344985783, 'OE8': 1.4300645379686001, 'OE9': 0.054364814063693645}"
2901,1.8581896573045924,0.0013375090507848548,462770163.9306513,237.12482516835163,"{'OE1': 24092.975995033237, 'OE2': 24092.975995033237, 'OE3': 7693.782226747505, 'OE4': 4111.051418524284, 'OE5': 4111.051418524284, 'OE6': 2753.1541177305494, 'OE7': 746.099696996444, 'OE8': 503.29820175858305, 'OE9': 237.12482516835163}","{'OE1': 9.411515387794957, 'OE2': 6.010639812931999, 'OE3': 6.0105500143201525, 'OE4': 5.9187788485500015, 'OE5': 5.9187788485500015, 'OE6': 0.22209016349305077, 'OE7': 6.16676040365479, 'OE8': 1.454582927101155, 'OE9': 0.04972059018240768}"
2951,2.030530075538991,0.0013624052274129042,142973275.53406858,83.26143655546878,"{'OE1': 15674.568847783707, 'OE2': 15674.568847783707, 'OE3': 5058.986785803859, 'OE4': 2683.696069168029, 'OE5': 2683.696069168029, 'OE6': 1571.672486844728, 'OE7': 431.32176843960764, 'OE8': 256.4114374327751, 'OE9': 83.26143655546878}","{'OE1': 9.390687739850582, 'OE2': 6.01958330545534, 'OE3': 6.0196120115278395, 'OE4': 5.869168415366806, 'OE5': 5.869168415366806, 'OE6': 0.22143997658144052, 'OE7': 6.1194864754275, 'OE8': 1.411150152622107, 'OE9': 0.0536160265226355}"
3001,2.1314890413123067,0.0014063057461210615,13403650.63224341,8.953147546887962,"{'OE1': 7707.16112118509, 'OE2': 7707.16112118509, 'OE3': 2474.1842543128173, 'OE4': 1309.6888379605778, 'OE5': 1309.6888379605778, 'OE6': 467.3157605772445, 'OE7': 140.78171430763945, 'OE8': 54.93191899849147, 'OE9': 8.953147546887962}","{'OE1': 9.457998739777864, 'OE2': 5.740715866363567, 'OE3': 5.740752771768495, 'OE4': 5.818459740907962, 'OE5': 5.818459740907962, 'OE6': 0.22581208209839138, 'OE7': 6.09513689917212, 'OE8': 1.4334888326109059, 'OE9': 0.045943223910606304}"
3051,2.110083218410182,0.0013915853833758745,4012205.532483112,3.237431918970169,"{'OE1': 7566.187815209796, 'OE2': 7566.187815209796, 'OE3': 2384.0054120759114, 'OE4': 1252.309837016565, 'OE5': 1252.309837016565, 'OE6': 311.8569674691181, 'OE7': 84.72165654908129, 'OE8': 21.144967774012642, 'OE9': 3.237431918970169}","{'OE1': 9.40186976270573, 'OE2': 5.74663134715569, 'OE3': 5.746652533031215, 'OE4': 5.772487775794758, 'OE5': 5.772487775794758, 'OE6': 0.21256714095409426, 'OE7': 6.072237191638992, 'OE8': 1.3914192604650455, 'OE9': 0.05108250929842015}"
3101,2.1587213887514736,0.001377027450675326,4412184.2499571815,4.323327398271963,"{'OE1': 8003.35093004866, 'OE2': 8003.35093004866, 'OE3': 2577.7974904735775, 'OE4': 1351.5693643637792, 'OE5': 1351.5693643637792, 'OE6': 358.90969607973545, 'OE7': 100.43058666538694, 'OE8': 26.763715723437983, 'OE9': 4.323327398271963}","{'OE1': 9.403239663286113, 'OE2': 5.610428438239777, 'OE3': 5.610463879886605, 'OE4': 5.724241043483288, 'OE5': 5.724241043483288, 'OE6': 0.22538256341264384, 'OE7': 6.106902642477436, 'OE8': 1.4080566814086914, 'OE9': 0.05361291573717411}"
3151,2.218202240190294,0.0014445274837655315,1776387.83771694,1.9503724221111536,"{'OE1': 6829.562301816581, 'OE2': 6829.562301816581, 'OE3': 2221.5774754482027, 'OE4': 1163.0262552675679, 'OE5': 1163.0262552675679, 'OE6': 250.63823336272284, 'OE7': 66.01467499070152, 'OE8': 14.187156362237165, 'OE9': 1.9503724221111536}","{'OE1': 9.426829301068265, 'OE2': 5.4777955210305525, 'OE3': 5.477647470767966, 'OE4': 5.67932954571075, 'OE5': 5.67932954571075, 'OE6': 0.22247583936945425, 'OE7': 6.1468545233681215, 'OE8': 1.3999455359596853, 'OE9': 0.04942827014427088}"
3201,2.3109410905590266,0.0014698096212358775,2428910.4593721377,2.865253658008859,"{'OE1': 7510.021415098003, 'OE2': 7510.021415098003, 'OE3': 2465.3710288253133, 'OE4': 1287.5689394631615, 'OE5': 1287.5689394631615, 'OE6': 305.5856850940214, 'OE7': 79.83062902491545, 'OE8': 18.99087984243903, 'OE9': 2.865253658008859}","{'OE1': 9.49073274043748, 'OE2': 5.741213757684013, 'OE3': 5.741131840649889, 'OE4': 5.633782971758862, 'OE5': 5.633782971758862, 'OE6': 0.22028724696460833, 'OE7': 5.658257596264948, 'OE8': 1.3530447508065961, 'OE9': 0.05207227871211889}"
3251,2.2895839274610807,0.0014038556340066277,3133983.3837756407,3.935386380866056,"{'OE1': 8017.68534839775, 'OE2': 8017.68534839775, 'OE3': 2629.8062672047768, 'OE4': 1364.4665207829485, 'OE5': 1364.4665207829485, 'OE6': 347.01131575347347, 'OE7': 95.19486138394512, 'OE8': 24.287541218802687, 'OE9': 3.935386380866056}","{'OE1': 9.386918390531125, 'OE2': 5.7365930877576945, 'OE3': 5.736588078619184, 'OE4': 5.5907279004710695, 'OE5': 5.5907279004710695, 'OE6': 0.20891226064196367, 'OE7': 6.063554701403952, 'OE8': 1.396071358962359, 'OE9': 0.051307432209943105}"
3301,2.4768222689526738,0.0014948551410834455,3300323.3851542952,3.743620764336259,"{'OE1': 7993.701068231482, 'OE2': 7993.701068231482, 'OE3': 2569.269457563397, 'OE4': 1330.932048507703, 'OE5': 1330.932048507703, 'OE6': 342.96849662218017, 'OE7': 89.80340761534941, 'OE8': 23.211247032577038, 'OE9': 3.743620764336259}","{'OE1': 9.444184713466337, 'OE2': 5.738483313460124, 'OE3': 5.7385268420911135, 'OE4': 5.548768113622358, 'OE5': 5.548768113622358, 'OE6': 0.20859357847159565, 'OE7': 6.094658253950577, 'OE8': 1.3946542767947427, 'OE9': 0.05229441887619417}"
3351,2.471394808284458,0.001460123237433451,3204589.149740166,3.4067276161035513,"{'OE1': 7632.695773400765, 'OE2': 7632.695773400765, 'OE3': 2491.2190385770937, 'OE4': 1284.6860606963023, 'OE5': 1284.6860606963023, 'OE6': 323.30397099576703, 'OE7': 87.84932609474143, 'OE8': 22.163875933357737, 'OE9': 3.4067276161035513}","{'OE1': 9.402418220118737, 'OE2': 5.338100932908283, 'OE3': 5.338108830391484, 'OE4': 5.507500879207978, 'OE5': 5.507500879207978, 'OE6': 0.2033732498082207, 'OE7': 6.148803709135134, 'OE8': 1.3793846016188502, 'OE9': 0.048814242504389954}"
3401,2.4915913752352026,0.001461832958582543,3233711.545152474,3.021435989008848,"{'OE1': 7278.7487267521765, 'OE2': 7278.7487267521765, 'OE3': 2402.731088104141, 'OE4': 1235.0948700772183, 'OE5': 1235.0948700772183, 'OE6': 303.3442130539725, 'OE7': 82.99289446389878, 'OE8': 20.418653365904365, 'OE9': 3.021435989008848}","{'OE1': 9.395049641059146, 'OE2': 5.339538757218563, 'OE3': 5.3395984507031535, 'OE4': 5.4653075347245, 'OE5': 5.4653075347245, 'OE6': 0.22845478141370112, 'OE7': 5.951566359782767, 'OE8': 1.36988569937885, 'OE9': 0.04545809458520056}"
3451,2.6204329671945743,0.001525059176881603,3391769.5791603094,2.603599702741088,"{'OE1': 7186.7312229762465, 'OE2': 7186.7312229762465, 'OE3': 2383.707462035323, 'OE4': 1224.5703998838399, 'OE5': 1224.5703998838399, 'OE6': 289.81913559148234, 'OE7': 75.58096599898374, 'OE8': 17.915888442896225, 'OE9': 2.603599702741088}","{'OE1': 9.471402166049426, 'OE2': 5.335801320860405, 'OE3': 5.335888442151102, 'OE4': 5.42697139718379, 'OE5': 5.42697139718379, 'OE6': 0.2235085475036344, 'OE7': 6.067946591776343, 'OE8': 1.346707446772226, 'OE9': 0.052828658005477966}"
3501,2.4384086209829547,0.001366622049565643,4255974.589020817,3.0601135512462116,"{'OE1': 7198.274550645092, 'OE2': 7198.274550645092, 'OE3': 2398.6259076944793, 'OE4': 1225.8644994568424, 'OE5': 1225.8644994568424, 'OE6': 294.6071989509662, 'OE7': 87.65487671385796, 'OE8': 21.109818762798348, 'OE9': 3.0601135512462116}","{'OE1': 9.422625177421466, 'OE2': 5.336686433074256, 'OE3': 5.33667391780007, 'OE4': 5.387255318867741, 'OE5': 5.387255318867741, 'OE6': 0.2224626965641306, 'OE7': 6.196409574443784, 'OE8': 1.314852188602926, 'OE9': 0.0482667162721518}"
3551,2.7032256440716083,0.0014699725047376054,4920277.8282025065,2.737440914678402,"{'OE1': 7067.2991283208, 'OE2': 7067.299128320799, 'OE3': 2365.5482700378157, 'OE4': 1206.1887748109355, 'OE5': 1206.1887748109355, 'OE6': 289.69624078666345, 'OE7': 79.61980297376, 'OE8': 19.157992212046032, 'OE9': 2.737440914678402}","{'OE1': 9.405940226052804, 'OE2': 5.341981986786575, 'OE3': 5.341979592972184, 'OE4': 5.349477927663786, 'OE5': 5.349477927663786, 'OE6': 0.21795618926753885, 'OE7': 6.128509579887624, 'OE8': 1.3255594218406044, 'OE9': 0.04920616467320521}"
3601,2.816657764894444,0.0015729247840849088,5161594.016850929,2.2657484150670544,"{'OE1': 6815.562536869721, 'OE2': 6815.56253686972, 'OE3': 2280.552161958577, 'OE4': 1160.3401268496732, 'OE5': 1160.3401268496732, 'OE6': 273.5009608031405, 'OE7': 69.47032063073044, 'OE8': 16.414094970185726, 'OE9': 2.2657484150670544}","{'OE1': 9.420100082888851, 'OE2': 5.343344363291234, 'OE3': 5.343304367003849, 'OE4': 5.313496870728178, 'OE5': 5.313496870728178, 'OE6': 0.21715385519774436, 'OE7': 6.174432584518705, 'OE8': 1.2909898311440737, 'OE9': 0.0503525890506748}"
3651,2.9337161613493663,0.0015945736744897665,5427157.956192425,2.0067599393245783,"{'OE1': 6548.749645148338, 'OE2': 6548.749645148338, 'OE3': 2188.627381742204, 'OE4': 1111.2265757127536, 'OE5': 1111.2265757127536, 'OE6': 256.74860381101666, 'OE7': 65.41310269516973, 'OE8': 15.122242148941721, 'OE9': 2.0067599393245783}","{'OE1': 9.43852998429363, 'OE2': 5.215923896169674, 'OE3': 5.215881696261732, 'OE4': 5.277145128614125, 'OE5': 5.277145128614125, 'OE6': 0.2313030502971034, 'OE7': 6.097877556995346, 'OE8': 1.3099287130086343, 'OE9': 0.051405416764103845}"
3701,2.8291818485849944,0.0014863455954383308,5595659.983641474,1.9165230509149145,"{'OE1': 6262.119001441701, 'OE2': 6262.1190014417025, 'OE3': 2089.4899643195326, 'OE4': 1057.4169321973097, 'OE5': 1057.4169321973097, 'OE6': 238.07196306920656, 'OE7': 67.11670266117932, 'OE8': 15.104164651546208, 'OE9': 1.9165230509149145}","{'OE1': 9.423025815102267, 'OE2': 5.208027875285381, 'OE3': 5.056996848978508, 'OE4': 5.240358887515598, 'OE5': 5.240358887515598, 'OE6': 0.2120478092798726, 'OE7': 5.99190413142821, 'OE8': 1.276903946773975, 'OE9': 0.04949793447936959}"
3751,2.8513362940284424,0.0015276605251546664,5204765.538250277,1.5157357010816352,"{'OE1': 5932.805117748455, 'OE2': 5932.805117748455, 'OE3': 1973.2322219790328, 'OE4': 999.2783156049618, 'OE5': 999.2783156049618, 'OE6': 216.96033796440753, 'OE7': 58.2569076036732, 'OE8': 12.627010949822441, 'OE9': 1.5157357010816352}","{'OE1': 9.400017602761844, 'OE2': 5.1904807241047735, 'OE3': 4.9979846804707275, 'OE4': 5.205853302129374, 'OE5': 5.205853302129374, 'OE6': 0.23378788138721796, 'OE7': 6.125317557484067, 'OE8': 1.2691586850602092, 'OE9': 0.047120925712277356}"
3801,2.948336244257007,0.0015131506068184696,5015139.391799861,1.3032608791573421,"{'OE1': 5613.348139446157, 'OE2': 5613.348139446157, 'OE3': 1854.7191946567402, 'OE4': 940.4892509143749, 'OE5': 940.4892509143749, 'OE6': 196.38349480179966, 'OE7': 55.031936553964826, 'OE8': 11.460663939435133, 'OE9': 1.3032608791573421}","{'OE1': 9.413159023822525, 'OE2': 5.081136005520875, 'OE3': 5.097193522117861, 'OE4': 5.169647193926759, 'OE5': 5.169647193926759, 'OE6': 0.2149346483666097, 'OE7': 6.029642406713222, 'OE8': 1.2681344323095731, 'OE9': 0.04994006657563235}"
3851,2.981346173419297,0.001556051057913644,4579387.440570035,1.033773919481726,"{'OE1': 5309.619899145195, 'OE2': 5309.619899145195, 'OE3': 1738.4826414579563, 'OE4': 883.3784038709383, 'OE5': 883.3784038709383, 'OE6': 176.58921388473533, 'OE7': 48.32209353476622, 'OE8': 9.62402307383379, 'OE9': 1.033773919481726}","{'OE1': 9.427336544452483, 'OE2': 5.207538586839296, 'OE3': 5.17119860949391, 'OE4': 5.136718443546675, 'OE5': 5.136718443546675, 'OE6': 0.21414745843219785, 'OE7': 6.148647442779957, 'OE8': 1.2595867896834159, 'OE9': 0.052834844465398545}"
3901,3.1281954691417013,0.0015160052513434816,4002968.6809152705,0.8384273462805838,"{'OE1': 4988.198121494645, 'OE2': 4988.198121494645, 'OE3': 1615.2957809348563, 'OE4': 821.9950483333287, 'OE5': 821.9950483333287, 'OE6': 156.25900557241107, 'OE7': 43.825202483394214, 'OE8': 8.286291822419068, 'OE9': 0.8384273462805838}","{'OE1': 9.459263018968379, 'OE2': 5.195777942677296, 'OE3': 4.992578388388338, 'OE4': 5.104637015807528, 'OE5': 5.104637015807528, 'OE6': 0.20805340944037465, 'OE7': 6.117568765940131, 'OE8': 1.2298966380868208, 'OE9': 0.04896606099840092}"
3951,3.016840142201545,0.0015959086710020368,3415094.153026853,0.621284253162107,"{'OE1': 4690.104361654607, 'OE2': 4690.104361654607, 'OE3': 1501.119709627616, 'OE4': 764.3989306059927, 'OE5': 764.3989306059927, 'OE6': 138.0138237266801, 'OE7': 36.6210659391394, 'OE8': 6.5599057099379054, 'OE9': 0.621284253162107}","{'OE1': 9.41829112372495, 'OE2': 4.800986594834468, 'OE3': 5.20418141436177, 'OE4': 5.07153279222501, 'OE5': 5.07153279222501, 'OE6': 0.22877200067782244, 'OE7': 6.1320620959881555, 'OE8': 1.2470731949700848, 'OE9': 0.05366684060784445}"
4001,3.2417260468937457,0.0016087856086961982,2936962.335786136,0.4895420118798304,"{'OE1': 4409.05979198659, 'OE2': 4409.05979198659, 'OE3': 1394.4010682462388, 'OE4': 713.1360362502489, 'OE5': 713.1360362502489, 'OE6': 121.68736633712496, 'OE7': 32.46049491891461, 'OE8': 5.492879108501003, 'OE9': 0.4895420118798304}","{'OE1': 9.424267408017442, 'OE2': 4.937271454096205, 'OE3': 4.89661159331547, 'OE4': 5.039805958763271, 'OE5': 5.039805958763271, 'OE6': 0.21246164804295886, 'OE7': 6.143411864897064, 'OE8': 1.2372979383290479, 'OE9': 0.05133574108566755}"
