"cff = 2, order = 2, 2024-03-08 15:01:25.830034"
4051,3.279691564024688,0.0015700494643411827,2427330.896881651,0.3865283823890565,"{'OE1': 4130.433556023235, 'OE2': 4130.433556023235, 'OE3': 1291.3374825291446, 'OE4': 660.3461198062926, 'OE5': 660.3461198062926, 'OE6': 106.10175406006903, 'OE7': 29.123528011615633, 'OE8': 4.630869197954419, 'OE9': 0.3865283823890565}","{'OE1': 9.394666513965237, 'OE2': 4.798332966661572, 'OE3': 4.977385926967166, 'OE4': 5.007921834784632, 'OE5': 5.007921834784632, 'OE6': 0.2102454048926159, 'OE7': 5.727089613479626, 'OE8': 1.2402531822583045, 'OE9': 0.05055438796152931}"
4101,3.4296001101374713,0.001616114926181346,1997797.3954936839,0.29075501913790935,"{'OE1': 3872.9856201722996, 'OE2': 3872.9856201722996, 'OE3': 1194.4982746643313, 'OE4': 612.5939933518698, 'OE5': 612.5939933518698, 'OE6': 92.53346869477411, 'OE7': 24.887967848290643, 'OE8': 3.7146328326394022, 'OE9': 0.29075501913790935}","{'OE1': 9.400922508283912, 'OE2': 4.938223283999535, 'OE3': 5.061565564581344, 'OE4': 4.977988613536759, 'OE5': 4.977988613536759, 'OE6': 0.2198141568506079, 'OE7': 6.114735553622356, 'OE8': 1.2266679208255795, 'OE9': 0.04873841634725741}"
4151,3.235282843047571,0.001507578162711074,1664086.1008112002,0.24611004338699274,"{'OE1': 3636.2380439471613, 'OE2': 3636.2380439471613, 'OE3': 1103.205572571594, 'OE4': 568.196465121051, 'OE5': 568.196465121051, 'OE6': 80.57553459567804, 'OE7': 23.90338417536759, 'OE8': 3.346796982909995, 'OE9': 0.24611004338699274}","{'OE1': 9.350280674352629, 'OE2': 4.801452469461376, 'OE3': 4.884865592515588, 'OE4': 4.947962280981502, 'OE5': 4.947962280981502, 'OE6': 0.2161511846411665, 'OE7': 6.116400676367824, 'OE8': 1.2246093107261733, 'OE9': 0.05088157737334474}"
4201,3.415249831003166,0.0016302198596909265,1305116.480497838,0.17105156419738263,"{'OE1': 3407.683589207662, 'OE2': 3407.683589207662, 'OE3': 1016.1852985026487, 'OE4': 525.3906461091442, 'OE5': 525.3906461091442, 'OE6': 69.77776972624436, 'OE7': 18.98456350326046, 'OE8': 2.486245754305724, 'OE9': 0.17105156419738263}","{'OE1': 9.442867230648377, 'OE2': 4.935877595242573, 'OE3': 4.715569009119754, 'OE4': 4.918589537586626, 'OE5': 4.918589537586626, 'OE6': 0.21554101010458104, 'OE7': 5.671898731584887, 'OE8': 1.209371602476002, 'OE9': 0.04837156538734971}"
4251,3.5464628454938065,0.0015574496435248166,995075.8852755418,0.1325533374826653,"{'OE1': 3198.100391206634, 'OE2': 3198.100391206634, 'OE3': 935.6239455588774, 'OE4': 484.70357026496663, 'OE5': 484.70357026496663, 'OE6': 60.17470562725195, 'OE7': 16.79150327797383, 'OE8': 2.054673706581557, 'OE9': 0.1325533374826653}","{'OE1': 9.392790760570128, 'OE2': 4.805688011680795, 'OE3': 4.797259786239874, 'OE4': 4.8899967552480845, 'OE5': 4.8899967552480845, 'OE6': 0.21322291380934294, 'OE7': 6.168331566297658, 'OE8': 1.2099505373403445, 'OE9': 0.04821772335934563}"
4301,3.456926931889029,0.001702424461759278,779015.7005802158,0.09352865877207613,"{'OE1': 3001.5208081784526, 'OE2': 3001.5208081784526, 'OE3': 861.3440991563207, 'OE4': 446.8115280682539, 'OE5': 446.8115280682539, 'OE6': 51.84771616465822, 'OE7': 13.444493897629677, 'OE8': 1.5378346430965708, 'OE9': 0.09352865877207613}","{'OE1': 9.43738378358536, 'OE2': 4.805329982277167, 'OE3': 4.756546613893029, 'OE4': 4.860436687750117, 'OE5': 4.860436687750117, 'OE6': 0.21424228175147908, 'OE7': 6.041888880737595, 'OE8': 1.2019178521724867, 'OE9': 0.05057168764958368}"
4351,3.459981498531306,0.0017026213497534808,610555.6830079366,0.07197461215466516,"{'OE1': 2818.6197198197096, 'OE2': 2818.6197198197096, 'OE3': 791.6968907859556, 'OE4': 411.67745516853074, 'OE5': 411.67745516853074, 'OE6': 44.687163060388684, 'OE7': 11.819621719205758, 'OE8': 1.2635839188456877, 'OE9': 0.07197461215466516}","{'OE1': 9.442880249440226, 'OE2': 4.937005080147385, 'OE3': 4.714324546556377, 'OE4': 4.8325577353161435, 'OE5': 4.8325577353161435, 'OE6': 0.21327520743433262, 'OE7': 6.144868558041052, 'OE8': 1.189990932975778, 'OE9': 0.053176746950463816}"
4401,3.734338716036291,0.001622833622070131,461852.4897859423,0.05645282374053888,"{'OE1': 2648.532631536044, 'OE2': 2648.532631536044, 'OE3': 728.448023456537, 'OE4': 380.50648051254666, 'OE5': 380.50648051254666, 'OE6': 38.55957851093041, 'OE7': 10.573273192803004, 'OE8': 1.0555008197521303, 'OE9': 0.05645282374053888}","{'OE1': 9.426129376339983, 'OE2': 4.787125568382709, 'OE3': 4.78448369853329, 'OE4': 4.804842676442661, 'OE5': 4.804842676442661, 'OE6': 0.22326613876918933, 'OE7': 6.022606912174014, 'OE8': 1.1853059156318044, 'OE9': 0.051725759984998024}"
4451,3.888784899841994,0.0016751538492116244,355126.9456971965,0.041961068924846884,"{'OE1': 2493.139950782238, 'OE2': 2493.139950782238, 'OE3': 670.447661270448, 'OE4': 352.06400000862845, 'OE5': 352.06400000862845, 'OE6': 33.34577567389594, 'OE7': 8.971557680137071, 'OE8': 0.8371864632334174, 'OE9': 0.041961068924846884}","{'OE1': 9.404830727081578, 'OE2': 4.810889309055341, 'OE3': 4.635487157379945, 'OE4': 4.778096922740215, 'OE5': 4.778096922740215, 'OE6': 0.21526779480487102, 'OE7': 5.598456577706468, 'OE8': 1.1723309637925363, 'OE9': 0.044555214550915045}"
4501,3.8091002177297923,0.0017302174451050583,270889.5526324344,0.03111539579279407,"{'OE1': 2343.749706154243, 'OE2': 2343.749706154243, 'OE3': 615.2499360234254, 'OE4': 323.6808623398651, 'OE5': 323.6808623398651, 'OE6': 28.68643886305886, 'OE7': 7.500308497267824, 'OE8': 0.6550248931701881, 'OE9': 0.03111539579279407}","{'OE1': 9.469610216780211, 'OE2': 4.661064859954371, 'OE3': 4.589018064052581, 'OE4': 4.753084220752502, 'OE5': 4.753084220752502, 'OE6': 0.20304041066172984, 'OE7': 6.186869228168949, 'OE8': 1.1467818017652898, 'OE9': 0.05574607280544708}"
4551,3.8747878210851923,0.0016902511921369182,204745.27834978976,0.02434614514957991,"{'OE1': 2206.3702947074994, 'OE2': 2206.3702947074994, 'OE3': 563.383935259105, 'OE4': 297.903159961193, 'OE5': 297.903159961193, 'OE6': 24.714795632350267, 'OE7': 6.696943002831519, 'OE8': 0.5471734864676231, 'OE9': 0.02434614514957991}","{'OE1': 9.435846696527054, 'OE2': 4.538254537685341, 'OE3': 4.664140576647727, 'OE4': 4.725823173359872, 'OE5': 4.725823173359872, 'OE6': 0.20941542053008202, 'OE7': 6.082822986213776, 'OE8': 1.1873120747134687, 'OE9': 0.05363580794169098}"
4601,4.099547713817628,0.0017349722456465005,155256.19624807785,0.01834177262784807,"{'OE1': 2080.0267836801822, 'OE2': 2080.0267836801822, 'OE3': 516.3930100219998, 'OE4': 273.43536417343165, 'OE5': 273.43536417343165, 'OE6': 21.233748123375186, 'OE7': 5.700746910886739, 'OE8': 0.4362805448864183, 'OE9': 0.01834177262784807}","{'OE1': 9.48023462971313, 'OE2': 4.535822255990422, 'OE3': 4.407404088088005, 'OE4': 4.700405378613237, 'OE5': 4.700405378613237, 'OE6': 0.22390349135651771, 'OE7': 5.971304376003533, 'OE8': 1.149228712619495, 'OE9': 0.04874891914632619}"
4651,4.2094999676482985,0.0016647701332450995,117448.4758067953,0.014846527657524148,"{'OE1': 1962.2651562552587, 'OE2': 1962.265156255259, 'OE3': 473.3543509605726, 'OE4': 252.0882860200186, 'OE5': 252.0882860200186, 'OE6': 18.359711456423483, 'OE7': 5.191651224173108, 'OE8': 0.3726413168585138, 'OE9': 0.014846527657524148}","{'OE1': 9.358289975657545, 'OE2': 4.532440822914807, 'OE3': 4.366202481647282, 'OE4': 4.675978618186464, 'OE5': 4.675978618186464, 'OE6': 0.22367411118990022, 'OE7': 5.972513764764763, 'OE8': 1.1291185143665778, 'OE9': 0.04971213528364028}"
4701,4.050323469461546,0.001703965048405687,85095.90789207627,0.010873238258487253,"{'OE1': 1853.0408194529052, 'OE2': 1853.0408194529052, 'OE3': 433.62103205900155, 'OE4': 231.7743091280419, 'OE5': 231.7743091280419, 'OE6': 15.820243596663847, 'OE7': 4.307572341600791, 'OE8': 0.2900415127459468, 'OE9': 0.010873238258487253}","{'OE1': 9.416826989936785, 'OE2': 4.525454382017106, 'OE3': 4.32320839369847, 'OE4': 4.650000547771603, 'OE5': 4.650000547771603, 'OE6': 0.22522643847082413, 'OE7': 6.116372664219623, 'OE8': 1.1446641405128835, 'OE9': 0.05337471393894924}"
4751,3.9805088784123654,0.0017315447283290629,61579.457814296475,0.00808280594499242,"{'OE1': 1749.103034232612, 'OE2': 1749.103034232612, 'OE3': 396.7854566494625, 'OE4': 212.96886145641054, 'OE5': 212.96886145641054, 'OE6': 13.642592483082545, 'OE7': 3.619340252891651, 'OE8': 0.2288691789495856, 'OE9': 0.00808280594499242}","{'OE1': 9.425508193390273, 'OE2': 4.527631927507182, 'OE3': 4.292307813007419, 'OE4': 4.62403137226435, 'OE5': 4.62403137226435, 'OE6': 0.20858104342308115, 'OE7': 6.099578827491785, 'OE8': 1.104729243713154, 'OE9': 0.053169996535888275}"
4801,4.139521135130053,0.001777912784892396,46339.37338973885,0.00622565259779944,"{'OE1': 1654.6528122991226, 'OE2': 1654.6528122991226, 'OE3': 363.7047437539584, 'OE4': 196.1581134652882, 'OE5': 196.1581134652882, 'OE6': 11.815037827732677, 'OE7': 3.1483088845650684, 'OE8': 0.18720388100608287, 'OE9': 0.00622565259779944}","{'OE1': 9.47628679700357, 'OE2': 4.5296082468255525, 'OE3': 4.258707540129256, 'OE4': 4.59979126847775, 'OE5': 4.59979126847775, 'OE6': 0.20755616318515197, 'OE7': 5.734055186230178, 'OE8': 1.1235722182868833, 'OE9': 0.051317480559058604}"
4851,4.3740236688136065,0.0017951368162545213,34023.565264782526,0.004801468033001249,"{'OE1': 1567.5615086430462, 'OE2': 1567.5615086430462, 'OE3': 333.34587490894023, 'OE4': 180.46240631437502, 'OE5': 180.46240631437502, 'OE6': 10.23405888292529, 'OE7': 2.7070786570775285, 'OE8': 0.1515588373544893, 'OE9': 0.004801468033001249}","{'OE1': 9.41771012117798, 'OE2': 4.528855553740964, 'OE3': 4.212465241473648, 'OE4': 4.577106996805119, 'OE5': 4.577106996805119, 'OE6': 0.22206091936275402, 'OE7': 6.015176669186477, 'OE8': 1.1210062703184378, 'OE9': 0.04835557135050919}"
4901,4.565338829579559,0.0018158729512999904,24954.294040886954,0.0037251555524089996,"{'OE1': 1484.7613167336992, 'OE2': 1484.7613167336992, 'OE3': 304.94132386772594, 'OE4': 165.98273171220492, 'OE5': 165.98273171220492, 'OE6': 8.861561083417705, 'OE7': 2.3611142597441197, 'OE8': 0.12451384023084212, 'OE9': 0.0037251555524089996}","{'OE1': 9.485325871619892, 'OE2': 4.526320619516008, 'OE3': 4.184956673739735, 'OE4': 4.554090074393441, 'OE5': 4.554090074393441, 'OE6': 0.210021463558243, 'OE7': 6.093469792566408, 'OE8': 1.0890177636252556, 'OE9': 0.05175922767258356}"
4951,4.450478804297745,0.0017480505671945083,17885.652912088608,0.0029891764916040583,"{'OE1': 1406.920596321076, 'OE2': 1406.920596321076, 'OE3': 278.5080607989886, 'OE4': 152.0087831308266, 'OE5': 152.0087831308266, 'OE6': 7.647889715202012, 'OE7': 2.1112858484714994, 'OE8': 0.10499022971783369, 'OE9': 0.0029891764916040583}","{'OE1': 9.428002536479914, 'OE2': 4.394708997342362, 'OE3': 4.045846483175488, 'OE4': 4.53000711809802, 'OE5': 4.53000711809802, 'OE6': 0.20116797829746236, 'OE7': 6.00173768701845, 'OE8': 1.1215092897017378, 'OE9': 0.05327809103241177}"
5001,4.487193038032274,0.0017684411506393798,12592.840347281455,0.0022669887517009542,"{'OE1': 1335.0126534221884, 'OE2': 1335.0126534221884, 'OE3': 254.85923901653774, 'OE4': 139.7950567652198, 'OE5': 139.7950567652198, 'OE6': 6.640896003191131, 'OE7': 1.7947177669982066, 'OE8': 0.08425994657722322, 'OE9': 0.0022669887517009542}","{'OE1': 9.438149567622006, 'OE2': 4.408551469265483, 'OE3': 4.015963627457804, 'OE4': 4.508359045575979, 'OE5': 4.508359045575979, 'OE6': 0.20873099376986676, 'OE7': 6.184030494505106, 'OE8': 1.1192566168347557, 'OE9': 0.049077826534341465}"
5051,4.505483674160132,0.001706040374385394,9060.29944816391,0.0018582359461121931,"{'OE1': 1267.7027031734165, 'OE2': 1267.7027031734165, 'OE3': 233.11834706687415, 'OE4': 128.60752416646721, 'OE5': 128.60752416646721, 'OE6': 5.7698599530235075, 'OE7': 1.6382612838530257, 'OE8': 0.07268609508657704, 'OE9': 0.0018582359461121931}","{'OE1': 9.411394319480015, 'OE2': 4.2762570472385875, 'OE3': 3.98805784575181, 'OE4': 4.486139844899629, 'OE5': 4.486139844899629, 'OE6': 0.20086317828350297, 'OE7': 6.099917161714423, 'OE8': 1.0933827938859717, 'OE9': 0.044541441123782}"
5101,4.444828788371524,0.001774376714474138,6589.163389279235,0.0014384846905338262,"{'OE1': 1204.2911583816015, 'OE2': 1204.2911583816015, 'OE3': 213.01623356534967, 'OE4': 118.25836428094196, 'OE5': 118.25836428094196, 'OE6': 5.017621877809533, 'OE7': 1.4159471552316156, 'OE8': 0.05939053934456266, 'OE9': 0.0014384846905338262}","{'OE1': 9.45585371634347, 'OE2': 4.264993387376677, 'OE3': 3.9509933313656194, 'OE4': 4.4638675571896, 'OE5': 4.4638675571896, 'OE6': 0.22955421803868603, 'OE7': 6.119580069423034, 'OE8': 1.0943299322294409, 'OE9': 0.05155974585259751}"
5151,4.870899687499332,0.0017850423127372872,4492.657238808144,0.0010963997071708337,"{'OE1': 1143.794869576009, 'OE2': 1143.794869576009, 'OE3': 194.64451815047522, 'OE4': 108.51002009414603, 'OE5': 108.51002009414603, 'OE6': 4.354134946225798, 'OE7': 1.1925497406572816, 'OE8': 0.047340495306430516, 'OE9': 0.0010963997071708337}","{'OE1': 9.391320112463866, 'OE2': 4.256535146134084, 'OE3': 3.9117820804235164, 'OE4': 4.4428045114364165, 'OE5': 4.4428045114364165, 'OE6': 0.23427001996019714, 'OE7': 6.0711962461775, 'OE8': 1.065070685819745, 'OE9': 0.047518732443590256}"
5201,4.8381579205242815,0.0018797573093963858,3103.17699099912,0.0008227717818642952,"{'OE1': 1089.098442210588, 'OE2': 1089.098442210588, 'OE3': 178.2674702920284, 'OE4': 99.89420293318318, 'OE5': 99.89420293318318, 'OE6': 3.7947146283552224, 'OE7': 0.9920685466310812, 'OE8': 0.03731162922950268, 'OE9': 0.0008227717818642952}","{'OE1': 9.42057336711525, 'OE2': 4.398072987392434, 'OE3': 3.775815544890019, 'OE4': 4.421185624425547, 'OE5': 4.421185624425547, 'OE6': 0.21550464305282013, 'OE7': 6.104769755400261, 'OE8': 1.0806804630628184, 'OE9': 0.05231357615356358}"
5251,5.046215853697504,0.0018622041786744124,2132.0123730741348,0.0006593294517293712,"{'OE1': 1037.5330527776157, 'OE2': 1037.5330527776157, 'OE3': 163.32531853788643, 'OE4': 92.11255206506844, 'OE5': 92.11255206506844, 'OE6': 3.318633632576752, 'OE7': 0.8847117393540598, 'OE8': 0.03155289685692961, 'OE9': 0.0006593294517293712}","{'OE1': 9.437309243019984, 'OE2': 4.269447670913294, 'OE3': 3.755328225985525, 'OE4': 4.399403566375566, 'OE5': 4.399403566375566, 'OE6': 0.22784473704837094, 'OE7': 6.025360017036844, 'OE8': 1.0768140918688751, 'OE9': 0.05078574430314717}"
5301,4.526606012172124,0.0019376854215470537,1430.511764137828,0.0004986214244316589,"{'OE1': 987.9018739352804, 'OE2': 987.9018739352804, 'OE3': 149.5191731832498, 'OE4': 84.77830089144146, 'OE5': 84.77830089144146, 'OE6': 2.899855408818092, 'OE7': 0.7398532050221198, 'OE8': 0.025038652108790846, 'OE9': 0.0004986214244316589}","{'OE1': 9.429640776487107, 'OE2': 4.263433171135958, 'OE3': 3.73026533307337, 'OE4': 4.378214578441932, 'OE5': 4.378214578441932, 'OE6': 0.21014349022057524, 'OE7': 6.136271644878802, 'OE8': 1.0681084580140463, 'OE9': 0.05132146846035979}"
5351,5.161623390613386,0.001814806191847362,962.4871060496421,0.00042718546630454257,"{'OE1': 941.5158469920646, 'OE2': 941.5158469920646, 'OE3': 137.10138780179932, 'OE4': 78.07681758453975, 'OE5': 78.07681758453975, 'OE6': 2.533197976757422, 'OE7': 0.69873003371825, 'OE8': 0.02245882847807446, 'OE9': 0.00042718546630454257}","{'OE1': 9.41742058981437, 'OE2': 4.261861879651775, 'OE3': 3.696729410692046, 'OE4': 4.357959353150722, 'OE5': 4.357959353150722, 'OE6': 0.22152698663681913, 'OE7': 6.12132798492611, 'OE8': 1.0637395999998767, 'OE9': 0.04642165289512498}"
5401,5.092895904283068,0.0019131253556437036,630.4189881914241,0.00032609638837902426,"{'OE1': 898.1149451832963, 'OE2': 898.1149451832963, 'OE3': 125.66553627136032, 'OE4': 72.0202337465422, 'OE5': 72.0202337465422, 'OE6': 2.2212299209571658, 'OE7': 0.5862740442552563, 'OE8': 0.017910658059345892, 'OE9': 0.00032609638837902426}","{'OE1': 9.42835616747136, 'OE2': 4.260080732570643, 'OE3': 3.670500535928178, 'OE4': 4.33822901616448, 'OE5': 4.33822901616448, 'OE6': 0.20930991232340312, 'OE7': 6.158604771317839, 'OE8': 1.0634075694848693, 'OE9': 0.05244289229668886}"
5451,5.114517221154529,0.0018842676428344081,388.5639243513675,0.00026035675583863745,"{'OE1': 857.8636150535309, 'OE2': 857.8636150535309, 'OE3': 115.28990812467856, 'OE4': 66.50426539448677, 'OE5': 66.50426539448677, 'OE6': 1.9498458211707876, 'OE7': 0.5192973681672921, 'OE8': 0.01508950107874598, 'OE9': 0.00026035675583863745}","{'OE1': 9.41974795633711, 'OE2': 4.251995985674256, 'OE3': 3.634817811975278, 'OE4': 4.318723659596499, 'OE5': 4.318723659596499, 'OE6': 0.2145424265415205, 'OE7': 6.135336474730941, 'OE8': 1.0557356042413992, 'OE9': 0.05209767394156328}"
5501,5.241122901940798,0.0018768939936929501,239.01826251251862,0.00021119739602585294,"{'OE1': 818.8653419243815, 'OE2': 818.8653419243815, 'OE3': 105.6251630571884, 'OE4': 61.29543306540478, 'OE5': 61.29543306540478, 'OE6': 1.7112786895910397, 'OE7': 0.4629012150396374, 'OE8': 0.012802904422413872, 'OE9': 0.00021119739602585294}","{'OE1': 9.407763684858866, 'OE2': 4.260445353896799, 'OE3': 3.6154203114524854, 'OE4': 4.298971800534732, 'OE5': 4.298971800534732, 'OE6': 0.21089098784134164, 'OE7': 6.1781988353588835, 'OE8': 1.0492723924799645, 'OE9': 0.053886901730104395}"
5551,5.241355916883549,0.0018694987485568743,142.70505908160885,0.00017192116991439436,"{'OE1': 782.47075630474, 'OE2': 782.47075630474, 'OE3': 96.98114770378238, 'OE4': 56.60850779957161, 'OE5': 56.60850779957161, 'OE6': 1.5045045681198403, 'OE7': 0.4130975603228511, 'OE8': 0.010882879029979416, 'OE9': 0.00017192116991439436}","{'OE1': 9.374386611937647, 'OE2': 4.135312952381639, 'OE3': 3.4960341340864387, 'OE4': 4.278852637680545, 'OE5': 4.278852637680545, 'OE6': 0.21689175577078487, 'OE7': 6.128664364240719, 'OE8': 1.0455238553895385, 'OE9': 0.05315604223946287}"
5601,5.161442915115913,0.0018524181021723765,80.30312095755316,0.0001385792632644622,"{'OE1': 748.386180808096, 'OE2': 748.386180808096, 'OE3': 89.16128544911663, 'OE4': 52.42922417518601, 'OE5': 52.42922417518601, 'OE6': 1.3275467261568006, 'OE7': 0.36471841714435344, 'OE8': 0.009158569941571663, 'OE9': 0.0001385792632644622}","{'OE1': 9.396656330611101, 'OE2': 4.139625034089798, 'OE3': 3.4706538163669736, 'OE4': 4.259543987545117, 'OE5': 4.259543987545117, 'OE6': 0.22223812625313893, 'OE7': 6.192486349552368, 'OE8': 1.0415309493145242, 'OE9': 0.05206304276428897}"
5651,5.689799556839716,0.0019929178535629333,43.97839074065156,0.00010410853607853528,"{'OE1': 715.5264475419889, 'OE2': 715.5264475419889, 'OE3': 81.85621354707595, 'OE4': 48.40271814569458, 'OE5': 48.40271814569458, 'OE6': 1.1685456699181311, 'OE7': 0.30095537935861927, 'OE8': 0.007208351356964213, 'OE9': 0.00010410853607853528}","{'OE1': 9.44116417922827, 'OE2': 4.142599678360678, 'OE3': 3.4457943561955044, 'OE4': 4.241175901356144, 'OE5': 4.241175901356144, 'OE6': 0.21930410475904383, 'OE7': 6.054689620395527, 'OE8': 1.0345978120729982, 'OE9': 0.045327444088141294}"
5701,5.673869017115976,0.0019725391316832014,23.02303108988912,8.46078589322993e-05,"{'OE1': 685.048641925572, 'OE2': 685.048641925572, 'OE3': 75.35469043680375, 'OE4': 44.88837551707991, 'OE5': 44.88837551707991, 'OE6': 1.0342267813819466, 'OE7': 0.26673459595931215, 'OE8': 0.006097487069070783, 'OE9': 8.46078589322993e-05}","{'OE1': 9.417356165462051, 'OE2': 4.128801494064726, 'OE3': 3.4167257616311977, 'OE4': 4.2221902433328395, 'OE5': 4.2221902433328395, 'OE6': 0.23245155771331572, 'OE7': 6.15805228466723, 'OE8': 1.0319349201641552, 'OE9': 0.052454881317644794}"
5751,5.58724644686481,0.0019975716638143313,11.800882748662486,6.819739110040831e-05,"{'OE1': 656.0136724581897, 'OE2': 656.0136724581897, 'OE3': 69.27569756535758, 'OE4': 41.5365558002242, 'OE5': 41.5365558002242, 'OE6': 0.9143612612166603, 'OE7': 0.23548558759992694, 'OE8': 0.005141173489601072, 'OE9': 6.819739110040831e-05}","{'OE1': 9.437808462130036, 'OE2': 4.118646572991782, 'OE3': 3.297458962076524, 'OE4': 4.204672462982171, 'OE5': 4.204672462982171, 'OE6': 0.21522834731403456, 'OE7': 6.1689462559728785, 'OE8': 1.0264498715271342, 'OE9': 0.051816709424882035}"
5801,5.725577280406469,0.0019375898798408145,6.099829112871929,5.866958973140031e-05,"{'OE1': 627.9131942811036, 'OE2': 627.9131942811036, 'OE3': 63.80815630890912, 'OE4': 38.474376135002785, 'OE5': 38.474376135002785, 'OE6': 0.8094075017249331, 'OE7': 0.22138570723371548, 'OE8': 0.004618929815887653, 'OE9': 5.866958973140031e-05}","{'OE1': 9.428282022344389, 'OE2': 4.001734124706164, 'OE3': 3.2760273676719276, 'OE4': 4.185933541711886, 'OE5': 4.185933541711886, 'OE6': 0.21737710114809572, 'OE7': 5.6761624785707, 'OE8': 1.020676155941291, 'OE9': 0.05212216282701809}"
5851,5.89950880636934,0.002010178690089481,2.7931191075135873,4.503971441922479e-05,"{'OE1': 603.0176304069689, 'OE2': 603.0176304069689, 'OE3': 58.90147063785458, 'OE4': 35.790148863238215, 'OE5': 35.790148863238215, 'OE6': 0.7193709380269073, 'OE7': 0.18496915214252707, 'OE8': 0.0036901429206912715, 'OE9': 4.503971441922479e-05}","{'OE1': 9.409274180321301, 'OE2': 4.008636866052826, 'OE3': 3.253459866836772, 'OE4': 4.168151855401685, 'OE5': 4.168151855401685, 'OE6': 0.22783044422287207, 'OE7': 6.1295328864325445, 'OE8': 1.0192733685358282, 'OE9': 0.05257244648221038}"
5901,5.61036998299096,0.0019191607694644475,0.8454747803217957,3.882856907069409e-05,"{'OE1': 577.6087357288268, 'OE2': 577.6087357288268, 'OE3': 54.25624727020747, 'OE4': 33.23679318694714, 'OE5': 33.23679318694714, 'OE6': 0.6391154857595962, 'OE7': 0.17372617501652818, 'OE8': 0.0033160198477720664, 'OE9': 3.882856907069409e-05}","{'OE1': 9.41032491854096, 'OE2': 4.003737759078714, 'OE3': 3.2291210733463824, 'OE4': 4.149304994415218, 'OE5': 4.149304994415218, 'OE6': 0.2090144026033544, 'OE7': 6.1335656681320465, 'OE8': 0.9952123383855133, 'OE9': 0.04789435341479881}"
5951,5.844622082579008,0.002054022896804322,-0.768856530604283,2.9417420797681943e-05,"{'OE1': 554.4620999349787, 'OE2': 554.4620999349787, 'OE3': 50.13505887141438, 'OE4': 30.943582351422453, 'OE5': 30.943582351422453, 'OE6': 0.5695534497887057, 'OE7': 0.14348931703371354, 'OE8': 0.002622131290561001, 'OE9': 2.9417420797681943e-05}","{'OE1': 9.415017600598532, 'OE2': 4.001909133092161, 'OE3': 3.2064594217734466, 'OE4': 4.13302405988888, 'OE5': 4.13302405988888, 'OE6': 0.22221379572803512, 'OE7': 6.127999374169491, 'OE8': 0.992787161366348, 'OE9': 0.05174618714709943}"
6001,5.827530796366773,0.0019291942242389587,-2.6301482352456365,2.6472856706304195e-05,"{'OE1': 532.3915113448687, 'OE2': 532.3915113448687, 'OE3': 46.2953699398768, 'OE4': 28.73326414080261, 'OE5': 28.73326414080261, 'OE6': 0.5066961957223972, 'OE7': 0.1405312137629694, 'OE8': 0.0024600347678788654, 'OE9': 2.6472856706304195e-05}","{'OE1': 9.395802874222566, 'OE2': 3.997260176354973, 'OE3': 3.0866866235206416, 'OE4': 4.1141923515340615, 'OE5': 4.1141923515340615, 'OE6': 0.22362646020492316, 'OE7': 6.106601102169165, 'OE8': 0.9911462830998807, 'OE9': 0.05444159729966569}"
